Date,yport_sigma,CCI,SBAC,CCI_volume,SBAC_volume,CCI_sigma,SBAC_sigma,yport_sigma_CCI_^GSPC,yport_sigma_SBAC_^GSPC,yport_sigma_CCI_AMT,yport_sigma_SBAC_AMT,yport_sigma_UNH_CI,yport_sigma_UNH_CNC
2017-06-12,0.558998024,88.78152466,131.2025146,3039000,1170900,0.880793561,1.628987971,0.432907633,0.560511207,0.483464133,0.634471057,0.208343655,0.101912469
2017-06-13,0.636077325,88.7120285,130.835907,1928200,1119800,0.901620362,2.1397453,0.414563542,0.613955671,0.461906698,0.710894302,0.280693995,0.136203271
2017-06-14,0.713403868,89.3520813,131.6880188,2472600,966500,0.89572148,2.470704616,0.353776997,0.645854324,0.43758517,0.884393385,0.315400004,0.174448905
2017-06-15,0.566004739,88.81726837,131.0043488,1642900,692300,0.835329329,2.491439852,0.332665377,0.527610939,0.405632352,0.861258962,0.257495287,0.181945303
2017-06-16,0.558705789,88.7120285,131.8267365,3079400,964700,0.825790438,2.447360213,0.308866157,0.483582193,0.418676967,0.978357231,0.257098986,0.237427252
2017-06-19,0.557670614,88.63311768,131.7375488,1796900,677600,0.603193548,2.070430723,0.262100164,0.442799047,0.442729678,1.027665414,0.274477732,0.226498857
2017-06-20,0.507992593,88.22103882,130.3504181,1637600,894100,0.52850067,1.634545896,0.366269219,0.490546467,0.492728816,0.998517624,0.291766158,0.218262143
2017-06-21,0.46272085,87.23905945,129.8748322,2825200,742700,0.497631269,1.295099983,0.333634231,0.413022261,0.517775689,0.939602633,0.282527129,0.204826441
2017-06-22,0.47630515,87.44947052,130.0333557,2063100,580300,0.585016829,1.039751984,0.331614692,0.355443811,0.588821505,0.910807425,0.328066182,0.180095507
2017-06-23,0.353906737,87.53716278,130.6972046,2688000,2864600,0.648868607,0.965761204,0.346341307,0.325671753,0.634148379,0.892633235,0.423600668,0.259054006
2017-06-26,0.356634469,87.45825195,131.5790405,1961700,723300,0.705004191,0.701326296,0.357187247,0.264398561,0.694679471,0.744709188,0.468825624,0.420081352
2017-06-27,0.438445014,89.3520813,134.4920044,5558200,1640600,0.737503796,0.727494786,0.340349395,0.23161867,0.679730261,0.562606631,0.514869223,0.429249689
2017-06-28,0.425156481,88.7120285,133.1147766,2316200,979800,0.809836995,1.327744359,0.497337748,0.492036439,0.629143255,0.500716512,0.606804872,0.453725453
2017-06-29,0.352311008,87.70375061,133.2832031,2745000,860000,0.737503796,1.442395306,0.470444394,0.47502894,0.444565132,0.264934779,0.663348017,0.461802958
2017-06-30,0.40535505,87.83527374,133.6597137,1394800,1076500,0.720011184,1.537364836,0.491572359,0.575712606,0.362045783,0.292974761,0.741171223,0.499907111
2017-07-03,0.456536579,87.07247162,133.0453949,859400,648200,0.690211783,1.658775967,0.50470543,0.638059307,0.299941033,0.472549622,0.715682194,0.54132865
2017-07-05,0.533111203,86.80943298,133.1742249,2074300,580300,0.710830791,1.697215566,0.481800282,0.59288963,0.269564704,0.616637491,0.690958958,0.581037261
2017-07-06,0.561200489,86.24829102,133.1246796,1273100,925400,0.768557277,1.623157892,0.506460821,0.574313958,0.248361866,0.644845996,0.615059567,0.57027307
2017-07-07,0.669481762,87.21276093,135.4233398,1306400,1045200,0.891094075,1.393809371,0.505242792,0.630920816,0.313921928,0.700712864,0.532465809,0.649276056
2017-07-10,0.709297346,86.94972229,133.2534943,868500,924000,0.899170404,1.322592367,0.477441381,0.576548766,0.310687266,0.777917627,0.450312535,0.639109364
2017-07-11,0.658230064,86.17816925,132.3716583,1231500,794700,0.922201368,1.002023206,0.453930375,0.496371275,0.301290366,0.784921457,0.320876693,0.432002878
2017-07-12,0.673381138,87.72127533,134.9972992,1124300,692500,1.017970596,0.862262221,0.449765053,0.415832766,0.328942062,0.745508924,0.558061615,0.371461412
2017-07-13,0.540874469,87.94924164,134.6604156,685600,297600,0.772956156,0.938650157,0.34178922,0.416683933,0.295563569,0.595690705,0.744790185,0.408624659
2017-07-14,0.368421269,88.64188385,135.2350769,1967300,704800,0.637853104,0.986037066,0.398070485,0.431750929,0.267674413,0.347203488,1.051774263,0.491499669
2017-07-17,0.388401453,84.88053131,134.7496033,3650400,1130900,0.778811892,1.082935799,0.411970026,0.543659205,0.261749411,0.507506462,1.154293582,0.538853499
2017-07-18,0.720853428,84.73148346,136.2259216,2950800,1028500,1.0502782,1.111154346,0.721107423,0.623881082,0.777983908,0.610185199,1.282039377,0.63572104
2017-07-19,0.931175071,86.50257874,137.1869812,6701000,1064700,1.263295249,1.252618347,0.861769971,0.669166967,0.792366305,0.612341677,1.16767077,0.693286817
2017-07-20,0.942973463,85.28383636,134.5613556,6212800,1095900,1.264938629,1.468386219,0.989507411,0.75787418,0.735736643,0.63567811,1.048000341,0.670974676
2017-07-21,1.038713625,86.94972229,135.3440704,23616100,993200,1.337998631,1.361002872,1.043970556,0.743223638,1.104542754,0.770411397,0.913255332,0.522014487
2017-07-24,1.029578912,86.92340851,134.9279327,6329100,666600,1.327268801,1.357626041,0.939978077,0.66533766,0.89234787,0.700337973,0.848257508,0.427032745
2017-07-25,1.006799209,87.23905945,134.2046356,5560200,830200,1.326477667,1.235423713,0.882376902,0.579595344,0.922030135,0.690921329,0.789804625,0.354496996
2017-07-26,1.018253197,87.29166412,134.3235474,5984800,642100,1.333511015,0.883770926,0.775367402,0.539460648,0.906166141,0.712789049,0.820767428,0.449598214
2017-07-27,1.005645115,87.84403229,134.7496033,4721500,1024600,1.302888448,0.926385933,0.650835257,0.48213199,0.794858118,0.714779619,0.867167238,0.493912514
2017-07-28,0.987711305,88.18596649,136.3745117,4786800,1021000,1.291510712,0.921652051,0.446008029,0.348277092,0.701018243,0.604113777,0.781993095,0.631473827
2017-07-31,0.914750054,88.18596649,136.2853394,5191200,853300,1.218537027,1.000297357,0.270026254,0.316685228,0.629224057,0.803390855,0.705470769,0.696440642
2017-08-01,0.859975651,88.45775604,136.1664581,2762200,1089400,1.151834038,1.029861241,0.287586202,0.269819064,0.630100128,0.68091938,0.462404315,1.028709724
2017-08-02,0.640960927,89.2644043,136.7312164,2940100,832400,0.952977143,1.024839964,0.293847359,0.179464572,0.611631575,0.69154911,0.497585692,1.033662744
2017-08-03,0.575967881,88.48407745,137.0879059,2272800,1347500,1.090812704,0.94410913,0.365008114,0.19587842,0.6423218,0.564725619,0.380724553,1.001677763
2017-08-04,0.34222331,89.44852448,138.6732025,2373700,1037900,0.770365817,1.037992651,0.262250804,0.16271481,0.516462429,0.51729353,0.400914549,0.898336391
2017-08-07,0.284775055,88.68573761,138.2372437,2432900,535500,0.836567068,1.407820898,0.24385258,0.166754597,0.167512343,0.553298676,0.750301716,0.858334224
2017-08-08,0.236681446,87.70375061,136.949173,2160500,493900,0.732745131,1.52436606,0.247392069,0.241048415,0.27662228,0.716380886,0.681832998,0.740408755
2017-08-09,0.302034369,88.35255432,137.7517548,2539900,576600,0.669366232,1.345038421,0.24033727,0.236512336,0.35861109,0.703192709,0.653466707,0.672515718
2017-08-10,0.307433055,88.29994965,137.7418518,1954300,454000,0.556660229,1.132372127,0.181996068,0.163095308,0.143906223,0.386339641,0.676674571,0.521607498
2017-08-11,0.336219968,88.42269897,136.9987183,1985300,733500,0.517803577,0.864466289,0.419883823,0.537760767,0.293473959,0.477300971,0.673690464,0.47015063
2017-08-14,0.334906976,89.75539398,139.1983337,1776500,673700,0.5067968,0.819620872,0.544571482,0.655492361,0.188062359,0.330551547,0.644575985,0.344655188
2017-08-15,0.337879642,90.36035156,140.0008698,2104600,586200,0.618852597,0.942296583,0.55457291,0.659303935,0.183739397,0.304819413,0.670950801,0.246704305
2017-08-16,0.346931864,91.00042725,142.3986053,2726600,1123900,0.804882875,1.084543419,0.570056012,0.631763435,0.222400521,0.351488861,0.804639009,0.175214735
2017-08-17,0.278484073,91.30728912,140.9025116,2740400,788400,1.04803665,1.693972406,0.600799664,0.61955137,0.253059949,0.316371623,0.996833958,0.192412143
2017-08-18,0.401054259,91.28975677,141.5861664,3525000,573600,1.240781896,1.767612404,0.860078902,0.838854107,0.44080052,0.344255531,1.0481239,0.338934584
2017-08-21,0.4087219,91.91226959,142.7354889,1666000,493000,1.387641323,1.958504789,1.056191511,1.035887701,0.462041722,0.377784893,0.856370842,0.487874288
2017-08-22,0.40086593,92.71012115,144.2514191,2423100,759900,1.539484043,2.218163458,1.101408968,1.084924927,0.479858799,0.404810019,0.853110574,0.588281097
2017-08-23,0.312129169,93.02577209,144.8855591,2214800,558600,1.580903819,2.430683216,0.961395666,0.965693727,0.452937724,0.472757272,0.726086926,0.68573812
2017-08-24,0.301553963,93.5868988,146.7185516,1990600,992300,1.618048936,2.620676828,0.848012755,0.852081316,0.405727694,0.459826292,0.715155665,0.710336756
2017-08-25,0.23234984,93.80609131,150.7015839,2158400,4331700,1.570394807,2.878730995,0.879649236,0.933702274,0.389475647,0.498430388,0.666867888,0.676420385
2017-08-28,0.453249295,93.85870361,150.9591827,3116500,2211700,1.370294954,3.454450461,0.880185361,1.06634374,0.360028754,0.865587563,0.424072254,0.637907775
2017-08-29,0.560141942,93.83239746,150.6024933,1821400,1792100,1.276036488,3.866020442,0.736822355,0.995761478,0.266540058,0.656387262,0.208797141,0.60085319
2017-08-30,0.602319428,94.05158997,151.6329193,1967200,2149100,1.161117525,3.943730903,0.558858865,0.831428908,0.256039913,0.735396594,0.323038135,0.449235039
2017-08-31,0.672705853,95.07743073,152.1382446,2253400,23507200,1.082694988,4.190920781,0.232388794,0.553448984,0.263932958,0.715386476,0.338457438,0.25145891
2017-09-01,0.600230654,93.82363129,149.5125885,2590700,2486900,1.107847464,4.027162218,0.258786158,0.515735704,0.249760396,0.673156073,0.39762591,0.211198078
2017-09-05,0.595430686,93.84116364,149.7702332,2004500,1809600,0.853779503,3.445380849,0.385742052,0.585033333,0.265566287,0.627611197,0.376507353,0.197061128
2017-09-06,0.514339288,92.94686127,149.1162872,2682200,1351000,0.625359833,2.818268387,0.371703301,0.577617162,0.306593617,0.558904615,0.41147226,0.195864532
2017-09-07,0.450153786,93.80609131,149.2648926,1825000,1169000,0.584272131,2.24698461,0.429333136,0.52595714,0.347792818,0.554254135,0.417204806,0.211393458
2017-09-08,0.3427569,93.36771393,148.0759277,2079900,857500,0.520193237,1.541138667,0.432622561,0.532521721,0.3254288,0.610990524,0.478684722,0.249192509
2017-09-11,0.24852948,93.75348663,148.7496796,1864200,1253800,0.537454797,1.247783828,0.408371034,0.552036408,0.28070081,0.641853208,0.518870485,0.343551983
2017-09-12,0.269249341,93.12220001,148.3632813,1692900,1373200,0.53809332,1.307900864,0.469593865,0.643841738,0.231959562,0.468548912,0.561096722,0.408430804
2017-09-13,0.254138571,92.01746368,147.7787018,2103900,1279200,0.583144159,1.349411691,0.561882386,0.720232448,0.222229226,0.379533352,0.668183621,0.595556663
2017-09-14,0.33943897,92.73414612,147.4021759,1769400,1288300,0.800728709,1.437423022,0.689053276,0.7634484,0.246353123,0.359613616,0.773973938,1.595208222
2017-09-15,0.328416333,93.3269577,148.6109772,2987800,1898800,0.822733595,1.339647932,0.722746712,0.766900965,0.263801316,0.447784612,0.730860912,1.445229216
2017-09-18,0.311730447,92.45101166,149.1460266,1557700,974200,0.591492769,0.769693573,0.733735871,0.783968755,0.236511207,0.451861116,0.658594866,1.7859257
2017-09-19,0.389708518,90.38946533,144.0829773,4935600,2382500,0.608778556,0.732652113,0.800488789,0.817584213,0.250787532,0.485810016,0.520795076,1.572875596
2017-09-20,0.442973583,90.1063385,144.7369385,2093200,2256200,1.01078492,1.525596138,0.884439819,0.86106252,0.304077022,0.467575838,0.52299641,1.545604322
2017-09-21,0.542477653,89.89399719,143.6767578,1616400,949000,1.31548468,1.793450156,0.978133831,0.864970842,0.326301327,0.484279709,0.402946745,1.401603993
2017-09-22,0.556795792,89.00920105,141.3087311,2720000,1529400,1.460137402,2.073158454,0.898677526,0.756069362,0.331519361,0.407220773,0.411106847,1.265373068
2017-09-25,0.507593228,88.5933609,140.1593933,1733800,1740100,1.6791593,2.711684455,0.784923131,0.620425424,0.291119299,0.369170853,0.491331796,1.152169138
2017-09-26,0.425344624,88.09788513,141.100647,2275300,1466600,1.762129158,3.196821221,0.713102128,0.584948701,0.295281052,0.27838502,0.526841158,0.972110748
2017-09-27,0.396761174,88.46950531,141.6654205,2574600,988300,1.85568777,3.303947979,0.694714869,0.552773403,0.268813903,0.305627584,0.639208286,0.872780735
2017-09-28,0.501221694,88.95613098,142.4382477,1544600,1007900,1.906218527,3.256863192,0.67648254,0.558785512,0.328401464,0.58594309,0.628453104,0.70269298
2017-09-29,0.404287252,88.46064758,142.7255859,2217100,992600,1.738802359,3.08654862,0.589268646,0.509824569,0.272505966,0.444794039,0.74976103,0.71308303
2017-10-02,0.334751876,88.20406342,141.556427,1509000,1052500,1.31049178,2.560860929,0.50988809,0.455508888,0.28229705,0.430901086,0.773852035,0.728616084
2017-10-03,0.335671096,88.16867828,142.4481659,1385900,894700,0.825804976,1.458761813,0.382997858,0.414132043,0.274998865,0.45988802,0.780701346,0.525753093
2017-10-04,0.336293442,90.15057373,145.8565369,2051500,1022000,0.705934361,1.328117286,0.315351951,0.489718759,0.28022696,0.482847293,0.705882004,0.473460342
2017-10-05,0.343506529,89.86746216,145.5196533,2614600,1245400,0.715136266,1.589026447,0.285906349,0.471928765,0.277861298,0.554182577,0.412963379,0.417047546
2017-10-06,0.302017892,89.82319641,145.9655151,1565400,575500,0.71066288,1.852318235,0.284910817,0.367987904,0.276340993,0.577324186,0.340645093,0.29974935
2017-10-09,0.253698377,90.35408783,146.3717499,1595400,635400,0.780736414,2.095176032,0.212945557,0.324444684,0.280509495,0.488646136,0.288374913,0.250439041
2017-10-10,0.168811211,89.88513947,147.0553894,2527600,760600,0.898745608,2.098926626,0.239476312,0.334285495,0.329361826,0.377390945,0.283027486,0.264106814
2017-10-11,0.207093332,90.43370819,149.9584656,2466100,1047300,0.864261435,2.16578869,0.319767896,0.32708546,0.351272679,0.378071199,0.285241663,0.271297698
2017-10-12,0.274044798,91.22116852,150.8204803,2182200,1147300,0.893915918,2.640141371,0.239873708,0.295545123,0.350873421,0.240233289,0.303853706,0.291509175
2017-10-13,0.248114443,90.69029999,149.5522308,2084200,838700,1.036060574,3.040415616,0.259245025,0.337850758,0.362882994,0.205577336,0.360405339,0.339671607
2017-10-16,0.257040871,90.11519623,147.7390594,2293900,1040900,0.988864483,3.032866829,0.22141502,0.319800627,0.348704693,0.376883786,0.236408011,0.421974991
2017-10-17,0.243142693,89.69933319,147.095047,2503400,1051400,0.794607354,2.492857184,0.249887172,0.346642706,0.354337591,0.479713757,0.362584662,0.503841788
2017-10-18,0.227547546,89.32772064,146.0447845,2990100,1360200,0.467591375,1.881582837,0.134082393,0.33094692,0.318310247,0.607103944,1.00734842,0.768604519
2017-10-19,0.16772543,91.32733154,146.639267,3784200,1625200,0.547521595,1.863126211,0.143844232,0.383846157,0.289460744,0.468866962,1.272198542,1.072180698
2017-10-20,0.26990884,92.89340973,146.5302887,3305300,834200,0.651094949,1.75383906,0.175123783,0.362364218,0.314005119,0.173726343,1.390561476,1.13523914
2017-10-23,0.681245863,91.97322083,146.629364,1900800,595000,1.024507934,1.699154008,0.331647254,0.399125771,0.364761682,0.190024068,1.485671289,1.19284786
2017-10-24,0.831148012,92.07055664,146.8671722,1742900,737500,1.106881848,1.677230817,0.372230593,0.398207247,0.649034295,0.449511115,1.416927368,1.109111745
2017-10-25,0.841003845,92.12365723,145.1332245,1735600,772400,1.131168996,1.687619375,0.383627424,0.455826135,0.69165502,0.404960462,1.381933262,1.199693367
2017-10-26,0.869182419,91.29194641,145.2026062,2072600,1522100,1.166955009,1.687781033,0.404440217,0.433766565,0.744420497,0.239156883,1.335938976,1.134181707
2017-10-27,0.849413086,91.30080414,145.3710327,1650600,1079000,1.167688188,1.271214733,0.411277604,0.329892083,0.720145732,0.253583965,1.169632849,1.070777064
2017-10-30,0.775766609,93.8843689,148.7893066,5454800,2414500,1.156818447,0.868504623,0.40536936,0.25624101,0.687317679,0.296418245,0.882782047,0.996475959
2017-10-31,0.806125148,94.74260712,155.734848,2476300,2151700,1.356448648,1.092970259,0.482166639,0.213631454,0.676510992,0.447503499,0.612402082,0.862535502
2017-11-01,0.687255054,93.02613068,151.1771545,2467200,1937400,1.505107705,3.152088046,0.574129297,0.604039801,0.594194168,0.557397679,0.53745652,0.85379761
2017-11-02,0.405576817,94.1144104,154.6648102,1451200,1195100,1.166196226,3.338383083,0.447121768,0.596564037,0.382549059,0.458990567,0.499554698,0.840170027
2017-11-03,0.368187796,94.23828888,153.1092224,1613500,715000,1.197149725,3.937305835,0.461206449,0.731531098,0.386385794,0.470653287,0.439259234,0.743834011
2017-11-06,0.341362938,98.92762756,162.9082794,6502000,2398600,1.288120662,4.097576715,0.495588719,0.713641541,0.414390381,0.394766959,0.319930021,0.673064434
2017-11-07,0.613822843,98.88339233,164.1269989,2602800,1369500,2.258213874,5.809090826,0.897833324,1.047062601,0.728414506,0.539911015,0.460704629,0.413243727
2017-11-08,0.652206887,100.8918533,167.9415741,2104200,878000,2.732729816,6.934259807,1.063497706,1.151784429,0.693857625,0.539358196,0.442040274,0.419404482
2017-11-09,0.852327163,100.4229202,167.9514923,1459600,886200,3.317575859,7.883545604,1.284090466,1.293090761,0.886008339,0.546722041,0.441287071,0.412005841
2017-11-10,0.868733194,100.2282715,167.3966522,1286000,698800,3.399363603,8.053887328,1.206954984,1.261148424,0.833582524,0.573746129,0.587359894,0.385209906
2017-11-13,0.889549052,99.8920517,163.6811371,2060100,1945500,3.180755903,7.455890717,0.499359628,0.526279889,0.732074605,0.559107501,0.710522537,0.38253789
2017-11-14,0.880731358,100.1220856,164.0081024,1519000,1488000,3.106831043,6.535986549,0.421363981,0.544084927,0.316345919,0.588346677,0.842880268,0.397326112
2017-11-15,0.699555305,99.58236694,163.7802277,1551500,1360900,3.034146065,6.334370669,0.633305484,0.80092853,0.295407631,0.475453629,0.939372021,0.421926863
2017-11-16,0.600243702,98.31712341,163.1560059,2923900,903100,2.479715998,5.152332213,0.5493416,0.683866568,0.311069534,0.47952664,0.97235194,0.28034535
2017-11-17,0.45628367,97.3438797,163.69104,2652800,1063500,1.898499281,4.255590428,0.42274069,0.541888933,0.317441061,0.411945169,0.968660923,0.282854127
2017-11-20,0.589960492,97.75087738,164.156723,1321500,692900,1.085647553,2.038130369,0.34168878,0.32216347,0.33414705,0.588978138,0.929381852,0.325138793
2017-11-21,0.686385877,99.19306183,166.2869415,2274300,1047700,1.206906267,1.940931568,0.378479397,0.268299583,0.342683325,0.635846877,0.82728555,0.315614132
2017-11-22,0.70233456,98.95418549,165.4447784,1000700,481500,1.197727418,1.954482862,0.380866981,0.2604629,0.387201124,0.702610825,0.642921202,0.310707481
2017-11-24,0.695886516,99.73280334,168.1595612,535500,568200,1.075464198,1.710270757,0.373794286,0.279713633,0.469415137,0.688480603,0.624116022,0.38195518
2017-11-27,0.710571922,100.2371216,170.7653961,1095100,1134600,1.006846878,1.751539714,0.373091238,0.254569007,0.415713685,0.629665755,0.584586998,0.429356801
2017-11-28,0.740596333,100.4406128,170.5077667,2705700,1005100,1.007940709,2.452503055,0.339744862,0.231624736,0.414936792,0.613601981,0.595200606,0.492677624
2017-11-29,0.648024597,99.85664368,168.1992035,1368100,1285200,1.068203579,2.863474908,0.36406194,0.296349161,0.389284879,0.468047392,0.676694359,0.476189564
2017-11-30,0.471621162,99.98052216,168.1893005,1731200,1372100,1.044888224,2.846911206,0.358460916,0.36638815,0.436832748,0.482270852,0.939731005,0.47003103
2017-12-01,0.299466936,99.58236694,167.6047211,1777100,807400,1.070844316,2.732689619,0.325786542,0.47317466,0.577245092,0.502638155,1.174939512,0.437575676
2017-12-04,0.273415483,96.99880981,160.7086945,1875500,914600,1.03149828,2.406075042,0.387781852,0.512178025,0.509351481,0.365161415,1.431402392,0.506592491
2017-12-05,0.206966577,96.27329254,162.3633575,2082600,1246700,1.107451268,3.011778587,0.562483565,0.750786139,0.675356125,0.582620279,1.334304259,0.509509444
2017-12-06,0.378387997,96.60066223,164.8700867,2812700,623800,1.394441808,3.244451437,0.64837264,0.732477191,0.662687469,0.646962183,1.194481644,0.449826149
2017-12-07,0.591847055,97.06960297,165.1475067,1540200,1232900,1.605390439,3.300906797,0.695230278,0.766671482,0.725371141,0.697628368,1.091884314,0.50365666
2017-12-08,0.656777411,96.88378143,163.6712341,1667900,564900,1.701583696,3.31459001,0.717814476,0.779636278,0.762445536,0.680590329,0.850552881,0.442412861
2017-12-11,0.663086681,98.1313324,165.0781555,2869400,1090600,1.743211991,3.390711566,0.725553448,0.776649009,0.753589848,0.715272861,0.699962028,0.452705841
2017-12-12,0.66471628,98.1136322,164.1468201,1198400,878600,1.618317723,2.994152865,0.602622482,0.587603995,0.699158219,0.633035658,0.530241217,0.317892979
2017-12-13,0.671926972,98.53833008,163.9089966,1838000,954400,1.411513152,2.47423466,0.507930277,0.500641036,0.575250494,0.489575372,0.53496169,0.285253374
2017-12-14,0.704569231,98.79736328,164.2756195,2397000,1046100,1.267802355,2.215936779,0.383396144,0.397643507,0.533609875,0.428447137,0.540134282,0.278981542
2017-12-15,0.739874828,98.83309174,162.1750946,3284900,1995900,1.085600441,1.814763731,0.303425312,0.358238112,0.521944534,0.444457523,0.557973457,0.268192353
2017-12-18,0.911300633,97.92201996,160.3024597,1649900,1217400,0.959721184,1.451291154,0.163601384,0.405229419,0.519026956,0.445331008,0.509640826,0.510579988
2017-12-19,1.013516671,96.95735168,156.5374298,1242400,1747100,0.937035686,1.544952779,0.246927619,0.501456619,0.303114642,0.31825252,0.47955335,0.50910909
2017-12-20,1.112439221,96.36784363,156.5275116,1924300,1205800,0.839923696,2.715545596,0.307594832,0.582117796,0.294390458,0.258591719,0.478231975,0.537292197
2017-12-21,0.985542652,96.6268692,156.3887634,1514200,764600,0.878721941,3.299712651,0.368120512,0.585756089,0.375572208,0.202064392,0.483108824,0.606403578
2017-12-22,0.84361362,96.95735168,158.7469177,1003300,602900,0.927264607,3.574642129,0.428602403,0.647803798,0.403995899,0.267108401,0.485217321,0.632365428
2017-12-26,0.649444012,97.33250427,158.3505859,721400,364000,0.920182603,3.55097933,0.431737123,0.570607157,0.41345542,0.287758699,0.446491545,0.694696849
2017-12-27,0.525684335,97.74337006,159.7773285,1059100,569000,0.915604798,3.279128898,0.427094211,0.618378851,0.376826388,0.295218841,0.360815287,0.745747682
2017-12-28,0.395316537,98.09172821,161.501358,1779300,508700,0.901915906,2.960988439,0.420930056,0.564739008,0.344084591,0.292484774,0.28947006,0.797524524
2017-12-29,0.32737222,99.15463257,161.8580475,1266800,592400,0.860830063,2.663584977,0.374665604,0.489025404,0.359892822,0.31530657,0.296644136,0.80577145
2018-01-02,0.292000243,97.29676819,159.1531372,2036100,931600,0.922928259,2.256347909,0.337845635,0.354394161,0.350577512,0.330008189,0.293137065,0.790031463
2018-01-03,0.301906974,96.88588715,161.1446686,2078900,773300,0.816326948,2.004377526,0.307251668,0.322514789,0.353176805,0.332269608,0.338728444,0.492795016
2018-01-04,0.519695413,95.7604599,160.2628632,2240400,1055800,0.814814244,2.085247056,0.336433756,0.298295821,0.368829341,0.325110048,0.336354398,0.249847397
2018-01-05,0.759305814,96.49290466,161.3725586,1769400,826800,0.953589544,1.923180305,0.418802234,0.272361279,0.37264259,0.357818667,0.235695506,0.227560234
2018-01-08,0.868318637,96.77871704,161.3923798,1776500,827900,0.94189494,1.727548675,0.387046985,0.228247107,0.358813762,0.35158377,0.217854336,0.229490698
2018-01-09,0.879996389,96.18027496,162.0463104,1031900,684200,0.93218909,1.277963206,0.410089274,0.162175237,0.329355796,0.331775778,0.241507106,0.244881458
2018-01-10,0.999120847,93.7150116,159.4107513,4849400,915000,0.989847919,1.2417826,0.443420901,0.144635846,0.303113145,0.333708114,0.239109269,0.26744803
2018-01-11,1.244494609,92.61638641,156.0519257,4380700,959800,1.469413345,1.050824179,0.480507086,0.166299837,0.322462391,0.50856408,0.191753501,0.30591428
2018-01-12,1.303173061,92.50919342,154.5062561,2430400,877600,1.929851676,1.825392567,0.365408708,0.261489914,0.574406374,0.707014102,0.365380134,0.337606281
2018-01-16,1.278312257,94.07230377,158.3803101,2844800,1412800,2.148177542,2.557994332,0.248355908,0.192227219,0.628147315,0.871413405,0.425790683,0.396002714
2018-01-17,1.045320428,94.70648193,159.9854126,2616500,751100,1.827583847,2.469892149,0.140945734,0.139829554,0.852068104,0.783284657,0.426914725,0.362718566
2018-01-18,0.814365382,94.77793121,160.1637726,2062500,1441200,1.679822838,2.47570905,0.334936999,0.24964185,0.738161165,0.766014174,0.379066331,0.383587373
2018-01-19,0.713341652,95.88550568,164.2657013,2867600,1618000,1.539321306,2.420148177,0.23333656,0.185104647,0.82133901,0.748780798,0.606342535,0.490258188
2018-01-22,0.694851749,96.73404694,166.1086121,2837800,1027700,1.548821359,2.874881836,0.296350153,0.268161748,0.686887767,0.65201459,0.623326235,0.494146474
2018-01-23,0.594079664,98.54725647,166.7030945,2996400,834700,1.580127256,3.493952579,0.35473816,0.353958113,0.70767245,0.668138098,0.65934977,0.500343779
2018-01-24,0.585211146,97.88628387,167.3966522,2405700,627500,1.894248518,4.049508279,0.43405037,0.397255287,0.666891109,0.654739418,0.777063365,0.608150656
2018-01-25,0.530328753,97.01094818,168.7243347,4370700,1038100,2.082395783,4.559372517,0.474193788,0.452820818,0.680464728,0.679717617,0.688128932,0.569075238
2018-01-26,0.547639506,98.81522369,170.6960297,3328800,802500,2.091720749,5.05546292,0.511019551,0.512340772,0.84514814,0.810542558,0.738473974,0.596397442
2018-01-29,0.522709806,98.1006546,167.9614105,3214500,789700,2.068952116,5.186737562,0.523920775,0.5487813,1.022209092,0.96283418,0.650425669,0.551751167
2018-01-30,0.510528774,98.27929688,168.1496582,2954600,1159800,1.718159837,4.187795664,0.341210191,0.394437982,0.997730495,0.924634807,0.545705153,0.388559618
2018-01-31,0.514299197,100.7266769,172.8956299,2814800,1399200,1.519431349,3.553430944,0.36283341,0.370620744,1.030863247,0.947420373,0.889493659,0.345770108
2018-02-01,0.601112301,100.9946289,173.1235199,3168300,1340900,1.662872577,3.463292202,0.487044381,0.429221387,1.085149225,1.015472451,0.947194058,0.276405924
2018-02-02,0.658324263,100.1282349,171.6174927,1809700,777700,1.62040166,2.866927641,0.532042997,0.448596199,0.918450085,0.882002702,1.197213988,0.244087977
2018-02-05,0.637878453,98.70804596,166.7229156,2853200,1336000,1.466682821,2.557156973,0.597942412,0.566476311,0.741684755,0.710812185,1.250059916,0.290596076
2018-02-06,0.623191781,96.95735168,164.4737854,4553800,2522700,1.291756469,2.477092538,0.64083077,0.725810885,0.621417858,0.576474091,1.323983328,0.269476356
2018-02-07,0.607052323,97.13599396,164.9790649,2978700,1075500,1.432833618,2.822864313,0.548575873,0.583804866,0.639170849,0.613372979,1.375053867,0.296533687
2018-02-08,0.606005877,92.72355652,158.3803101,4391400,1271700,1.5017003,3.083675112,0.499527452,0.515894672,0.699098028,0.670775913,1.547064522,0.334767298
2018-02-09,0.776511478,92.76823425,158.2614288,3670300,1305800,2.385143144,4.548820903,0.57422947,0.459950456,1.104354131,1.076954791,1.482546792,0.363832676
2018-02-12,0.964819013,93.88474274,158.1623535,3325300,1271700,2.931781628,5.33174801,0.708580362,0.451562203,1.210450008,1.136232722,1.044302655,0.341784333
2018-02-13,0.961719807,95.00123596,159.9358978,1879200,1249100,3.15478282,5.931964601,0.772822847,0.454653604,1.263344467,1.249462857,0.712398082,0.341942457
2018-02-14,0.921189673,94.10803223,161.0653992,2917800,1392100,3.203645881,6.117253887,0.790536054,0.44504229,1.261653138,1.259266135,0.589452951,0.318946145
